-1.4000	-0.7000	0.0500	-9.2224
-1.4000	-0.6000	0.0500	-10.7849
-1.4000	-0.5000	0.0500	-12.0398
-1.4000	-0.4000	0.0500	-12.3475
-1.4000	-0.3000	0.0500	-11.4829
-1.4000	-0.2000	0.0500	-9.1284
-1.4000	-0.1000	0.0500	-5.3144
-1.4000	-0.0000	0.0500	-0.7911
-1.4000	0.1000	0.0500	3.5939
-1.4000	0.2000	0.0500	6.8304
-1.4000	0.3000	0.0500	8.4833
-1.4000	0.4000	0.0500	8.4759
-1.4000	0.5000	0.0500	7.7507
-1.4000	0.6000	0.0500	6.5720
-1.4000	0.7000	0.0500	5.3336
-1.4000	0.8000	0.0500	4.2755
-1.4000	0.9000	0.0500	2.9735
-1.4000	1.0000	0.0500	2.2534
-1.4000	1.1000	0.0500	1.6868
-1.4000	1.2000	0.0500	1.2428
-1.4000	1.3000	0.0500	0.8976
-1.4000	1.4000	0.0500	0.6351
-1.4000	1.5000	0.0500	0.4552
-1.4000	1.6000	0.0500	0.3189
-1.4000	1.7000	0.0500	0.2216
-1.4000	1.8000	0.0500	0.1600
-1.4000	1.9000	0.0500	0.1468
-1.3000	-2.0000	0.0500	-0.4836
-1.3000	-1.9000	0.0500	-0.4686
-1.3000	-1.8000	0.0500	-1.3070
-1.3000	-1.7000	0.0500	-1.4985
-1.3000	-1.6000	0.0500	-1.7108
-1.3000	-1.5000	0.0500	-2.0335
-1.3000	-1.4000	0.0500	-2.4340
-1.3000	-1.3000	0.0500	-3.0524
-1.3000	-1.2000	0.0500	-3.8191
-1.3000	-1.1000	0.0500	-4.7697
-1.3000	-1.0000	0.0500	-5.9635
-1.3000	-0.9000	0.0500	-7.4351
-1.3000	-0.8000	0.0500	-9.1886
-1.3000	-0.7000	0.0500	-11.3323
-1.3000	-0.6000	0.0500	-13.7539
-1.3000	-0.5000	0.0500	-15.9291
-1.3000	-0.4000	0.0500	-17.2276
-1.3000	-0.3000	0.0500	-17.0802
-1.3000	-0.2000	0.0500	-14.7516
-1.3000	-0.1000	0.0500	-9.4621
-1.3000	-0.0000	0.0500	-3.9486
-1.3000	0.1000	0.0500	2.1846
-1.3000	0.2000	0.0500	6.8249
-1.3000	0.3000	0.0500	9.3170
-1.3000	0.4000	0.0500	9.4960
-1.3000	0.5000	0.0500	8.6606
